ID,Supply Chain Segment,Updated,Team Member,Status2,Timeline,Company,Facility Name,Facility Type,Product Type,Product,Workforce,Production Capacity,Website,Facility Phone,Facility City,Facility State or Province,Facility Country,Data Source,Latitude,Longitude,Status,Workforce_dummy
7021,Equipment,8/5/22,NA,Active,NA,Dürr Megtec,Durr Systems Inc.,NA,Manufacturing Equipment,Coaters; Solvent recovery,230,NA,https://www.durr-megtec.com,920-336-5716,De Pere,WI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,44.42248075,-88.06015919000001,Commercial,230
7023,Equipment,8/5/22,NA,Active,NA,EaglePicher Technologies LLC,EaglePicher Technologies,NA,Service Equipment,Charger,750,NA,https://www.eaglepicher.com,417-623-8000,Joplin,MO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.09472592,-94.52837952999998,Commercial,750
7024,Equipment,11/26/22,NA,Active,NA,Dukosi Ltd,Dukosi,NA,Testing Equipment,Battery sensor with wireless communication that improves safety,20,NA,https://www.dukosi.com,NA,Orion Charter Township,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.7271762,-83.24370393000001,Commercial,20
7024,Equipment,7/24/22,NA,Active,NA,Edwards Vacuum,Edwards Vacuum LLC,NA,Manufacturing Equipment,Vacuum pumps and/or other vacuum systems,250,NA,https://www.edwardsvacuum.com,503-629-2501,Hillsboro,OR,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.56504431,-122.910318,Commercial,250
7025,Equipment,8/5/22,NA,Active,NA,Forge Nano,Forge Nano,NA,Manufacturing Equipment,Coaters,50,NA,https://www.forgenano.com,720-259-8579,Thornton,CO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.92042468,-104.98311550000001,Commercial,50
7026,Equipment,8/5/22,NA,Active,NA,Frontier,Delta ModTech (Frontier) Corporate HQ and Production,NA,Manufacturing Equipment,Coaters,115,NA,https://www.frontiercoating.com,763-755-7744,Ramsey,MN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.24044945,-93.48006238,Commercial,115
7027,Equipment,8/5/22,NA,Active,NA,Frontier,Frontier R&D and Production,NA,Manufacturing Equipment,Coaters,23,NA,https://www.frontiercoating.com,570-265-2500,Towanda,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.79611635,-76.46854139,Commercial,23
7028,Equipment,8/5/22,NA,Active,NA,HED International,HED International,NA,Manufacturing Equipment,Ovens,15,NA,https://www.hed.com,609-466-1900,Ringoes,NJ,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.40287985,-74.85387653999999,Commercial,15
7029,Equipment,8/28/22,NA,Active,NA,"Hilton International Industries, Co.",Hilton International Industries HQ,NA,Manufacturing Equipment,Winder,108,NA,https://www.hiltonind.com,941-371-2600,Sarasota,FL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,27.32305354,-82.44911654000002,Commercial,108
7030,Equipment,8/5/22,NA,Active,NA,Innovative Machine Corp.,Innovative Machine Corp.,NA,Manufacturing Equipment,Calendaring; Coaters; Slitters,28,NA,https://www.innovativemach.com,205-856-4100,Birmingham,AL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.6371104,-86.72970116999998,Active,28
7033,Equipment,8/28/22,NA,Active,NA,Intecells,Intecells,NA,Manufacturing Equipment,Coaters,10,NA,https://www.intecells.com,248-817-5911,Troy,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.54911935,-83.15375108999999,Pre-commercial or startup,10
7034,Equipment,8/28/22,NA,Active,NA,Liminal Insights,Liminal Insights,NA,Testing Equipment,Other,30,NA,https://www.liminalinsights.com,510-298-7541,Emeryville,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.83200623,-122.282006,Commercial,30
7035,Equipment,8/26/21,NA,Active,NA,"Maccor, Inc","Maccor, Inc",NA,Testing Equipment,EV and ES battery testers,Unknown,NA,https://www.maccor.com,918-446-1874,Tulsa,OK,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,36.10017223,-96.04864363000002,Commercial,0
7036,Equipment,NA,NA,Active,NA,Marion Process Solutions,Marion Process Solutions,NA,Manufacturing Equipment,Mixers; Ovens,Unknown,NA,https://www.marionsolutions.com,319-377-6371,Marion,IA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.02913585,-91.57218239999999,Commercial,0
7038,Equipment,7/24/22,NA,Active,NA,Midtronics,Midtronics,NA,Service Equipment,Charger; EV/HEV Battery Service Tool; Module Balancing,150,NA,https://www.midtronics.com,630-323-2800,Willowbrook,IL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,41.7600906,-87.93825574000002,Commercial,150
7038,Equipment,11/27/22,NA,Active,NA,Jakertech LLC,Jakertech,NA,Manufacturing Equipment,Process and equipment for injection molded solid state batteries,Unknown,NA,https://www.jakertechusa.com,612-801-8099,Fridley,MN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,45.06721115,-93.23353879999999,Pre-commercial or startup,0
7041,Equipment,8/5/21,NA,Active,NA,MTI Corporation,MTI Corporation,NA,Manufacturing Equipment; Testing Equipment,Other,43,NA,https://www.mtixtl.com,510-525-3070,Richmond,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.92015501,-122.35119300000001,Commercial,43
7043,Equipment,NA,NA,Active,NA,Nordson Corp.,Nordson Corp.,NA,Manufacturing Equipment,Process controls,Unknown,NA,https://www.nordson.com,760-431-1919,Carlsbad,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.13366255,-117.2570911,Commercial,0
7044,Equipment,8/1/22,NA,Active,NA,Novonix Battery Testing Services,"
Novonix Battery Testing Services",NA,Testing Equipment,Battery test system,55,NA,https://www.novonix.ca,902-449-9121,Dartmouth,NS,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,44.6611613,-63.5426839,Commercial,55
7045,Equipment,9/4/21,NA,Active,NA,"Nuburu, Inc.",Nuburu,NA,Manufacturing Equipment,Welders,Unknown,NA,https://www.nuburu.net,720-767-1400,Centennial,CO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.58199587,-104.837602,Commercial,0
7046,Equipment,8/1/22,NA,Active,NA,Precision Roll Grinders,Precision Roll Grinders,NA,Manufacturing Equipment,Grinders,17,NA,https://www.precisionrollgrinders.com,270-295-4990,Texarkana,AR,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.4305,-94.03768900000001,Active,17
7047,Equipment,NA,NA,Active,NA,"Pred Materials International, Inc.","Pred Materials International, Inc.",NA,Manufacturing Equipment,Coaters; Mixers; Welders; Winder; Electrolyte fill; Stacker,Unknown,NA,https://www.predmaterials.com,917-957-4762,New York,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.7522323,-73.97860039,Commercial,0
7048,Equipment,11/26/22,NA,Active,NA,Nexceris LLC,Lewis Center,NA,Testing Equipment,Gas detector for lithium-ion batteries,65,NA,https://www.nexceris.com,614-842-6606,Lewis Center,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.15412899,-83.00896413,Commercial,65
7053,Equipment,8/28/22,NA,Active,NA,Resodyn Acoustic Mixers,Resodyn Acoustic Mixers,NA,Manufacturing Equipment,Mixers,Unknown,NA,https://www.resodynmixers.com,406-497-5333,Butte,MT,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,46.01444779,-112.5353206,Commercial,0
7054,Equipment,8/28/22,NA,Active,NA,ROSS Mixing Inc.,ROSS Mixing Inc.,NA,Manufacturing Equipment,Mixers,11,NA,https://www.mixers.com,772-337-0900,Port St. Lucie,FL,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,27.30294859,-80.29873518999999,Commercial,11
7055,Equipment,8/1/22,NA,Active,NA,"Schenck Process, LLC",PAC 5,NA,Manufacturing Equipment,Pneumatic,113,NA,https://www.schenckprocess.com,816-891-9300,Kansas City,MO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.28760732,-94.67174846999998,Commercial,113
7056,Equipment,8/27/21,NA,Active,NA,"Schenck Process, LLC",Whitewater,NA,Manufacturing Equipment,Other,Unknown,NA,https://www.schenckprocess.com,62-473-2441,Whitewater,WI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.83292774,-88.71614369000002,Commercial,0
7057,Equipment,8/27/21,NA,Active,NA,Scientific Climate Systems,"Scientific Climate Systems, Ltd.",NA,Manufacturing Equipment,Other,15,NA,https://www.scs-US.com,844-399-2884,Houston,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,29.86480517,-95.56296923000001,Commercial,15
7058,Equipment,NA,NA,Active,NA,Sonobond Ultrasonics,Sonobond Ultrasonics,NA,Manufacturing Equipment,Welders,Unknown,NA,https://www.sonobondultrasonics.com,610-696-4710,West Chester,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.99953148,-75.58813952999999,Commercial,0
7059,Equipment,8/28/22,NA,Active,NA,TA Instruments,Corporate HQ,NA,Testing Equipment,Thermal analysis; mechanical testing,Unknown,NA,https://www.tainstruments.com,302-427-4000,New Castle,DE,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.6822581,-75.54554472000001,Commercial,0
7060,Equipment,11/27/22,NA,Active,NA,Ross Engineering,Charles Ross & Son Company,NA,Manufacturing Equipment,"Mixing, blending, drying and dispersion equipment; storage tanks and pressure vessels",50,NA,https://www.mixers.com,631-234-0500,Savannah,GA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.05669411,-81.14663406000001,Commercial,50
7060,Equipment,8/28/22,NA,Active,NA,TA Instruments,Utah Office,NA,Testing Equipment,Thermal analysis; mechanical testing,Unknown,NA,https://www.tainstruments.com,801-763-1500,Lindon,UT,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.34618245,-111.73822700000001,Commercial,0
7061,Equipment,8/28/22,NA,Active,NA,TA Instruments,TA Electroforce,NA,Testing Equipment,Thermal analysis; mechanical testing,Unknown,NA,https://www.tainstruments.com,952-278-3070,Eden Prairie,MN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,44.86501943,-93.40132938000002,Commercial,0
7061,Equipment,11/27/22,NA,Active,NA,ROSS Mixers,Charles Ross & Son Company,NA,Manufacturing Equipment,"Mixers, blenders, dryers, reactors and pressure vessels",50,NA,https://www.mixers.com,631-234-0500,Hauppage,NY,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.81104051,-73.23422797000002,Commercial,50
7062,Equipment,NA,NA,Active,NA,Tiegel Manufacturing Co,Tiegel Manufacturing Co,NA,Manufacturing Equipment,Welders,Unknown,NA,https://www.tiegelmfg.com,650-593-7881,San Carlos,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.51641917,-122.26427960000002,Commercial,0
7062,Equipment,11/27/22,NA,Active,NA,Ross SysCon,Charles Ross & Son Company,NA,Manufacturing Equipment,"Hardware and software for control of mixing, blending, dispersion and drying ops and plant automation",10,NA,https://www.mixers.com,631-234-0500,Savannah,GA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,32.05669411,-81.14663406000001,Commercial,10
7063,Equipment,NA,NA,Active,NA,Titan Advanced Energy Solutions,Titan Advanced Energy Solutions,NA,Testing Equipment,Cell tester,57,NA,https://www.titanaes.com,978-414-5538,Salem,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.51810113,-70.88647891999999,Commercial,57
7067,Equipment,11/26/22,NA,Active,NA,Summit NanoTech Corp,Summit Nanotech Corp,NA,Manufacturing Equipment,Other - entire Lithium extraction process,49,NA,https://www.summitnanotech.ca,403-472-6810,Calgary,AB,Canada,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,51.14625897,-114.2814804,Pre-commercial or startup,49
7073,Equipment,11/26/22,NA,Active,NA,Xerion Advanced Battery Corp,Dayton Development Factility,NA,Manufacturing Equipment,Other - entire process,Unknown,NA,https://www.xerionbattery.com,937-733-8976,Kettering,OH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.7154984,-84.11182455000001,Pre-commercial or startup,0
8000,Service and Repair,7/31/22,NA,Active,NA,AA Portable Power Corp.,NA,NA,Testing and/or Certification,Testing,30,NA,http://aaportablepower.com/,510-525-2328,Richmond,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.92084821,-122.3522502,Commercial,30
8001,Service and Repair,7/31/22,NA,Active,NA,"Airgas, an Air Liquide company",NA,NA,Utilities,Other,Unknown,NA,https://www.airgas.com,610-687-5253,Wayne,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.04199888,-75.36071704999999,Commercial,0
8002,Service and Repair,8/28/22,NA,Active,NA,Air Products,NA,NA,Utilities,Other,Unknown,NA,https://www.airproducts.com,610-481-4911,Allentown,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,40.56005249,-75.5797966,Commercial,0
8003,Service and Repair,7/31/22,NA,Active,NA,"American Hyperform, Inc.",NA,NA,Consulting,Recycling,2,NA,https://www.americanhyperform.com,215-300-0927,Folcroft,PA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,39.8897901,-75.277602,Commercial,2
8004,Service and Repair,7/31/22,NA,Active,NA,American Lithium Energy,NA,NA,Toll Manufacturing,Toll manufacturing of cells and silicon anode materials,13,NA,https://www.americanlithiumenergy.com,760-444-5244,Carlsbad,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,33.13180853,-117.276,Commercial,13
8005,Service and Repair,8/3/22,NA,Active,NA,And Discover Precision,NA,NA,Testing and/or Certification,Consulting and Analysis,200,NA,https://www.aanddtech.com,734) 822-9556,Ann Arbor,MI,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,44.31,-85.6,Commercial,200
8006,Service and Repair,7/31/22,NA,Active,NA,Aved Electronics,NA,NA,Toll Manufacturing,Toll manufacturing of cells and packs,151,NA,https://www.lithionbattery.com,978-453-6393,North Billerica,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.60346053,-71.28278501999999,Commercial,151
8007,Service and Repair,7/31/22,NA,Active,NA,Battery Design LLC,NA,NA,Consulting,Other,23,NA,https://www.batdesign.com,925-895-4080,Pleasanton,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,37.68623486,-121.8716769,Commercial,23
8008,Service and Repair,7/31/22,NA,Active,NA,"Battery Innovation Center, Inc.",NA,NA,Consulting,"Manufacturing Process Development, Testing, Technical Consulting",12,NA,https://www.bicindiana.com,812-863-2424,Newberry,IN,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.90449617,-86.91927332000002,Commercial,12
8009,Service and Repair,8/29/21,NA,Active,NA,"Battery MD, Inc.",NA,NA,Testing and/or Certification,Battery Validation testing: life cycle and characterization,30,NA,https://www.batterymd.com,916-641-1807,Mc Clellan Park,CA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.67246838,-121.41509570000001,Commercial,30
8010,Service and Repair,7/31/22,NA,Active,NA,"Belmont Scientific, Inc.",NA,NA,Testing and/or Certification,"Battery safety and other cell testing:  Disassembly, nail penetration and crush testing and xray computed tomography (CT) scanning) among others",6,NA,https://www.belmontscientific.com/testing,617-513-5393,Lowell,MA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.62452668,-71.35128774,Commercial,6
8011,Service and Repair,7/31/22,NA,Active,NA,Bitrode Corporation,NA,NA,Equipment Service and Repair,Battery test equipment servicing,92,NA,https://www.bitrode.com,636-343-6112,St. Louis,MO,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.5251908,-90.33289432,Commercial,92
8012,Service and Repair,8/26/21,NA,Active,NA,Black and Veatch,NA,NA,Engineering,EPC for BESS facilities; Also provides monitoring and maintenance with long term service agreements,Unknown,NA,https://www.bv.com,913-458-2000,Overland Park,KS,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,38.92475035,-94.65560286999998,Commercial,0
8013,Service and Repair,8/8/22,NA,Active,NA,Blue Whale Materials LLC,NA,NA,Consulting,Recycling and International logistics,5,NA,https://www.bluewhalematerials.com,202-596-5523,Washington,DC,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,42.31448105,-71.79793673,Commercial,5
8014,Service and Repair,7/31/22,NA,Active,NA,"Brueckner Group USA, Inc",NA,NA,Equipment Service and Repair,Servicing plastic thermoforoming and other equipment,98,NA,https://www.brueckner-usa.com/en,603-929-3900,Portsmouth,NH,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,43.07646343,-70.80108188999999,Commercial,98
8015,Service and Repair,8/18/21,NA,Active,NA,Busch Vacuum Solutions,NA,NA,Equipment Service and Repair,Vacuum equipment service and Repair,Unknown,NA,https://www.buschvacuum.com,757-463-7800,Virginia Beach,VA,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,36.82710943,-76.06424299000001,Commercial,0
8016,Service and Repair,8/22/21,NA,Active,NA,Busch Vacuum Solutions,NA,NA,Equipment Service and Repair,Vacuum equipment service and Repair,Unknown,NA,https://www.buschvacuum.com,512-835-0906,Austin,TX,US,https://www.nrel.gov/transportation/li-ion-battery-supply-chain-database.html,30.41251379,-97.64590202999999,Commercial,0
